industry_code,industry_name,division_code,division_name,group_code,group_name,permit_type,runtime_status,permit_backfill_status,permit_backfill_runtime_status,direct_entry_count,division_context_entry_count,condition_candidate_count,direct_entry_nos,division_context_entry_nos,permit_catalog_entry_refs_json,permit_backfill_confirmation_questions_json,scenario_template_ids_json,unknown_scenarios_json,notes
3079,其他陶瓷制品制造,30,非金属矿物制品业,307,陶瓷制品制造,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,1,8,24,[68],"[63, 64, 65, 66, 67, 68, 69, 70]","[{""catalog_entry_no"": 63, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 64, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 65, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 66, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 67, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 68, ""scope"": ""CODE_MATCH+DIVISION_CONTEXT""}, {""catalog_entry_no"": 69, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 70, ""scope"": ""DIVISION_CONTEXT""}]","[""是否存在实际生产、加工、清洗、涂布、喷涂、染整、粉磨、冶炼、铸造或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理、水处理等通用工序？"", ""是否有破碎、粉磨、筛分、烧成、熔化、窑炉、散装粉料装卸或除尘设施？"", ""是否为水泥熟料、水泥粉磨、玻璃、陶瓷、砖瓦、石墨或其他非金属矿物制品？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？"", ""若条件为“其他/除重点管理以外”，是否已先排除同条目的重点管理和简化管理条件？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT""]",Batch3候选：非金属矿物以粉尘/炉窑/除尘为确认主线，在线监测按重点管理和地方要求确认。
3081,石棉制品制造,30,非金属矿物制品业,308,耐火材料制品制造,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,1,8,24,[69],"[63, 64, 65, 66, 67, 68, 69, 70]","[{""catalog_entry_no"": 63, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 64, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 65, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 66, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 67, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 68, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 69, ""scope"": ""CODE_MATCH+DIVISION_CONTEXT""}, {""catalog_entry_no"": 70, ""scope"": ""DIVISION_CONTEXT""}]","[""是否存在实际生产、加工、清洗、涂布、喷涂、染整、粉磨、冶炼、铸造或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理、水处理等通用工序？"", ""是否有破碎、粉磨、筛分、烧成、熔化、窑炉、散装粉料装卸或除尘设施？"", ""是否为水泥熟料、水泥粉磨、玻璃、陶瓷、砖瓦、石墨或其他非金属矿物制品？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？"", ""若条件为“其他/除重点管理以外”，是否已先排除同条目的重点管理和简化管理条件？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT""]",Batch3候选：非金属矿物以粉尘/炉窑/除尘为确认主线，在线监测按重点管理和地方要求确认。
3082,云母制品制造,30,非金属矿物制品业,308,耐火材料制品制造,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,1,8,24,[69],"[63, 64, 65, 66, 67, 68, 69, 70]","[{""catalog_entry_no"": 63, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 64, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 65, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 66, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 67, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 68, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 69, ""scope"": ""CODE_MATCH+DIVISION_CONTEXT""}, {""catalog_entry_no"": 70, ""scope"": ""DIVISION_CONTEXT""}]","[""是否存在实际生产、加工、清洗、涂布、喷涂、染整、粉磨、冶炼、铸造或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理、水处理等通用工序？"", ""是否有破碎、粉磨、筛分、烧成、熔化、窑炉、散装粉料装卸或除尘设施？"", ""是否为水泥熟料、水泥粉磨、玻璃、陶瓷、砖瓦、石墨或其他非金属矿物制品？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？"", ""若条件为“其他/除重点管理以外”，是否已先排除同条目的重点管理和简化管理条件？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT""]",Batch3候选：非金属矿物以粉尘/炉窑/除尘为确认主线，在线监测按重点管理和地方要求确认。
3089,耐火陶瓷制品及其他耐火材料制造,30,非金属矿物制品业,308,耐火材料制品制造,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,1,8,24,[69],"[63, 64, 65, 66, 67, 68, 69, 70]","[{""catalog_entry_no"": 63, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 64, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 65, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 66, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 67, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 68, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 69, ""scope"": ""CODE_MATCH+DIVISION_CONTEXT""}, {""catalog_entry_no"": 70, ""scope"": ""DIVISION_CONTEXT""}]","[""是否存在实际生产、加工、清洗、涂布、喷涂、染整、粉磨、冶炼、铸造或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理、水处理等通用工序？"", ""是否有破碎、粉磨、筛分、烧成、熔化、窑炉、散装粉料装卸或除尘设施？"", ""是否为水泥熟料、水泥粉磨、玻璃、陶瓷、砖瓦、石墨或其他非金属矿物制品？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？"", ""若条件为“其他/除重点管理以外”，是否已先排除同条目的重点管理和简化管理条件？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT""]",Batch3候选：非金属矿物以粉尘/炉窑/除尘为确认主线，在线监测按重点管理和地方要求确认。
3091,石墨及碳素制品制造,30,非金属矿物制品业,309,石墨及其他非金属矿物制品制造,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,1,8,24,[70],"[63, 64, 65, 66, 67, 68, 69, 70]","[{""catalog_entry_no"": 63, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 64, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 65, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 66, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 67, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 68, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 69, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 70, ""scope"": ""CODE_MATCH+DIVISION_CONTEXT""}]","[""是否存在实际生产、加工、清洗、涂布、喷涂、染整、粉磨、冶炼、铸造或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理、水处理等通用工序？"", ""是否有破碎、粉磨、筛分、烧成、熔化、窑炉、散装粉料装卸或除尘设施？"", ""是否为水泥熟料、水泥粉磨、玻璃、陶瓷、砖瓦、石墨或其他非金属矿物制品？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？"", ""若条件为“其他/除重点管理以外”，是否已先排除同条目的重点管理和简化管理条件？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT""]",Batch3候选：非金属矿物以粉尘/炉窑/除尘为确认主线，在线监测按重点管理和地方要求确认。
3099,其他非金属矿物制品制造,30,非金属矿物制品业,309,石墨及其他非金属矿物制品制造,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,1,8,24,[70],"[63, 64, 65, 66, 67, 68, 69, 70]","[{""catalog_entry_no"": 63, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 64, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 65, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 66, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 67, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 68, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 69, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 70, ""scope"": ""CODE_MATCH+DIVISION_CONTEXT""}]","[""是否存在实际生产、加工、清洗、涂布、喷涂、染整、粉磨、冶炼、铸造或包装等产污活动？"", ""环评、批复、排污许可或登记回执中载明的主要污染物和治理设施是什么？"", ""是否存在锅炉、工业炉窑、污水处理、表面处理、水处理等通用工序？"", ""是否有破碎、粉磨、筛分、烧成、熔化、窑炉、散装粉料装卸或除尘设施？"", ""是否为水泥熟料、水泥粉磨、玻璃、陶瓷、砖瓦、石墨或其他非金属矿物制品？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？"", ""若条件为“其他/除重点管理以外”，是否已先排除同条目的重点管理和简化管理条件？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_RAINWATER_ACCIDENT_EMERGENCY"", ""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_WW_PROCESS_AND_TREATMENT""]",Batch3候选：非金属矿物以粉尘/炉窑/除尘为确认主线，在线监测按重点管理和地方要求确认。
4411,火力发电,44,电力、热力生产和供应业,441,电力生产,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,1,2,6,[95],"[95, 96]","[{""catalog_entry_no"": 95, ""scope"": ""CODE_MATCH+DIVISION_CONTEXT""}, {""catalog_entry_no"": 96, ""scope"": ""DIVISION_CONTEXT""}]","[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否有燃煤/燃气/生物质锅炉、脱硫脱硝除尘、灰渣、冷却水、在线监测或危废暂存？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]",Batch7候选：电力热力按燃料、机组、锅炉和治理设施确认。
4412,热电联产,44,电力、热力生产和供应业,441,电力生产,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,1,2,6,[95],"[95, 96]","[{""catalog_entry_no"": 95, ""scope"": ""CODE_MATCH+DIVISION_CONTEXT""}, {""catalog_entry_no"": 96, ""scope"": ""DIVISION_CONTEXT""}]","[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否有燃煤/燃气/生物质锅炉、脱硫脱硝除尘、灰渣、冷却水、在线监测或危废暂存？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]",Batch7候选：电力热力按燃料、机组、锅炉和治理设施确认。
4413,水力发电,44,电力、热力生产和供应业,441,电力生产,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,0,2,6,[],"[95, 96]","[{""catalog_entry_no"": 95, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 96, ""scope"": ""DIVISION_CONTEXT""}]","[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否有燃煤/燃气/生物质锅炉、脱硫脱硝除尘、灰渣、冷却水、在线监测或危废暂存？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]",Batch7候选：电力热力按燃料、机组、锅炉和治理设施确认。
4414,核力发电,44,电力、热力生产和供应业,441,电力生产,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,0,2,6,[],"[95, 96]","[{""catalog_entry_no"": 95, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 96, ""scope"": ""DIVISION_CONTEXT""}]","[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否有燃煤/燃气/生物质锅炉、脱硫脱硝除尘、灰渣、冷却水、在线监测或危废暂存？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]",Batch7候选：电力热力按燃料、机组、锅炉和治理设施确认。
4415,风力发电,44,电力、热力生产和供应业,441,电力生产,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,0,2,6,[],"[95, 96]","[{""catalog_entry_no"": 95, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 96, ""scope"": ""DIVISION_CONTEXT""}]","[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否有燃煤/燃气/生物质锅炉、脱硫脱硝除尘、灰渣、冷却水、在线监测或危废暂存？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]",Batch7候选：电力热力按燃料、机组、锅炉和治理设施确认。
4416,太阳能发电,44,电力、热力生产和供应业,441,电力生产,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,0,2,6,[],"[95, 96]","[{""catalog_entry_no"": 95, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 96, ""scope"": ""DIVISION_CONTEXT""}]","[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否有燃煤/燃气/生物质锅炉、脱硫脱硝除尘、灰渣、冷却水、在线监测或危废暂存？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]",Batch7候选：电力热力按燃料、机组、锅炉和治理设施确认。
4417,生物质能发电,44,电力、热力生产和供应业,441,电力生产,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,1,2,6,[95],"[95, 96]","[{""catalog_entry_no"": 95, ""scope"": ""CODE_MATCH+DIVISION_CONTEXT""}, {""catalog_entry_no"": 96, ""scope"": ""DIVISION_CONTEXT""}]","[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否有燃煤/燃气/生物质锅炉、脱硫脱硝除尘、灰渣、冷却水、在线监测或危废暂存？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]",Batch7候选：电力热力按燃料、机组、锅炉和治理设施确认。
4419,其他电力生产,44,电力、热力生产和供应业,441,电力生产,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,0,2,6,[],"[95, 96]","[{""catalog_entry_no"": 95, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 96, ""scope"": ""DIVISION_CONTEXT""}]","[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否有燃煤/燃气/生物质锅炉、脱硫脱硝除尘、灰渣、冷却水、在线监测或危废暂存？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]",Batch7候选：电力热力按燃料、机组、锅炉和治理设施确认。
4420,电力供应,44,电力、热力生产和供应业,442,电力供应,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,0,2,6,[],"[95, 96]","[{""catalog_entry_no"": 95, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 96, ""scope"": ""DIVISION_CONTEXT""}]","[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否有燃煤/燃气/生物质锅炉、脱硫脱硝除尘、灰渣、冷却水、在线监测或危废暂存？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]",Batch7候选：电力热力按燃料、机组、锅炉和治理设施确认。
4430,热力生产和供应,44,电力、热力生产和供应业,443,热力生产和供应,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,0,2,6,[],"[95, 96]","[{""catalog_entry_no"": 95, ""scope"": ""DIVISION_CONTEXT""}, {""catalog_entry_no"": 96, ""scope"": ""DIVISION_CONTEXT""}]","[""企业实际经营、生产、服务或作业活动是否与营业执照行业一致？"", ""环评、批复、排污许可、登记回执、监测报告或现场事实中载明的主要污染物、设施和排口是什么？"", ""是否涉及锅炉、工业炉窑、污水处理、表面处理、喷涂、危废暂存、在线监测、事故水或其他通用工序？"", ""是否有燃煤/燃气/生物质锅炉、脱硫脱硝除尘、灰渣、冷却水、在线监测或危废暂存？"", ""是否属于回填的排污许可名录条目所列行业代码范围，且不存在贸易、研发、办公或单纯服务等不适用边界？"", ""是否满足名录条件中的产能、床位、处理能力、储罐容量、面积、锅炉吨位或其他规模阈值？""]","[""SCN_BASE_PRODUCTION_SOLID_NOISE_LEDGER""]","[""SCN_DUST_PARTICULATE_CONTROL"", ""SCN_WW_PROCESS_AND_TREATMENT"", ""SCN_HAZWASTE_STORAGE_TRANSFER"", ""SCN_ONLINE_MONITORING_KEY_UNIT"", ""SCN_RAINWATER_ACCIDENT_EMERGENCY""]",Batch7候选：电力热力按燃料、机组、锅炉和治理设施确认。
