industry_code,industry_name,division_code,division_name,group_code,group_name,catalog_entry_no,major_category_text,industry_category_text,backfill_scope,target_management_condition,raw_condition,applies_status,audit_flags_json,threshold_predicates_json,parallel_material_inheritance_reviews_json,normalization_confidence,condition_runtime_status,permit_type,runtime_status,permit_backfill_status,permit_backfill_runtime_status,source_page
2915,日用及医用橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,CODE_MATCH+DIVISION_CONTEXT,KEY,纳入重点排污单位名录的,APPLIES_IF_CONDITION_MET,"[""requires_external_key_pollutant_unit_list""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2915,日用及医用橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,CODE_MATCH+DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2915,日用及医用橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,CODE_MATCH+DIVISION_CONTEXT,SIMPLIFIED,除重点管理以外的轮胎制造2911、年 耗胶量2000 吨及以上的橡胶板、管、 带制造2912、橡胶零件制造2913、再 生橡胶制造2914、日用及医用橡胶制 品制造 2915、运动场地用塑胶制造 2916、其他橡胶制品制造2919,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_rubber_consumption"", ""operator"": ""gte"", ""value"": ""2000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年耗胶量"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年耗胶量2000吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2915,日用及医用橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,DIVISION_CONTEXT,KEY,塑料人造革、合成革制造2925,APPLIES_IF_CONDITION_MET,"[""condition_contains_industry_code_candidate_review_needed""]",[],[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2915,日用及医用橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2915,日用及医用橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,DIVISION_CONTEXT,SIMPLIFIED,年产 1 万吨及以上的泡沫塑料制造 2924，年产1 万吨及以上涉及改性的 塑料薄膜制造2921、塑料板、管、型 材制造2922、塑料丝、绳和编织品制 造 2923、塑料包装箱及容器制造 2926、日用塑料品制造2927、人造草 坪制造2928、塑料零件及其他塑料制 品制造2929,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_output"", ""operator"": ""gte"", ""value"": ""10000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年产"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年产1万吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2916,运动场地用塑胶制造,29,橡胶和塑料制品业,291,橡胶制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,CODE_MATCH+DIVISION_CONTEXT,KEY,纳入重点排污单位名录的,APPLIES_IF_CONDITION_MET,"[""requires_external_key_pollutant_unit_list""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2916,运动场地用塑胶制造,29,橡胶和塑料制品业,291,橡胶制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,CODE_MATCH+DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2916,运动场地用塑胶制造,29,橡胶和塑料制品业,291,橡胶制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,CODE_MATCH+DIVISION_CONTEXT,SIMPLIFIED,除重点管理以外的轮胎制造2911、年 耗胶量2000 吨及以上的橡胶板、管、 带制造2912、橡胶零件制造2913、再 生橡胶制造2914、日用及医用橡胶制 品制造 2915、运动场地用塑胶制造 2916、其他橡胶制品制造2919,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_rubber_consumption"", ""operator"": ""gte"", ""value"": ""2000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年耗胶量"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年耗胶量2000吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2916,运动场地用塑胶制造,29,橡胶和塑料制品业,291,橡胶制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,DIVISION_CONTEXT,KEY,塑料人造革、合成革制造2925,APPLIES_IF_CONDITION_MET,"[""condition_contains_industry_code_candidate_review_needed""]",[],[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2916,运动场地用塑胶制造,29,橡胶和塑料制品业,291,橡胶制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2916,运动场地用塑胶制造,29,橡胶和塑料制品业,291,橡胶制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,DIVISION_CONTEXT,SIMPLIFIED,年产 1 万吨及以上的泡沫塑料制造 2924，年产1 万吨及以上涉及改性的 塑料薄膜制造2921、塑料板、管、型 材制造2922、塑料丝、绳和编织品制 造 2923、塑料包装箱及容器制造 2926、日用塑料品制造2927、人造草 坪制造2928、塑料零件及其他塑料制 品制造2929,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_output"", ""operator"": ""gte"", ""value"": ""10000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年产"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年产1万吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2919,其他橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,CODE_MATCH+DIVISION_CONTEXT,KEY,纳入重点排污单位名录的,APPLIES_IF_CONDITION_MET,"[""requires_external_key_pollutant_unit_list""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2919,其他橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,CODE_MATCH+DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2919,其他橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,CODE_MATCH+DIVISION_CONTEXT,SIMPLIFIED,除重点管理以外的轮胎制造2911、年 耗胶量2000 吨及以上的橡胶板、管、 带制造2912、橡胶零件制造2913、再 生橡胶制造2914、日用及医用橡胶制 品制造 2915、运动场地用塑胶制造 2916、其他橡胶制品制造2919,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_rubber_consumption"", ""operator"": ""gte"", ""value"": ""2000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年耗胶量"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年耗胶量2000吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2919,其他橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,DIVISION_CONTEXT,KEY,塑料人造革、合成革制造2925,APPLIES_IF_CONDITION_MET,"[""condition_contains_industry_code_candidate_review_needed""]",[],[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2919,其他橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2919,其他橡胶制品制造,29,橡胶和塑料制品业,291,橡胶制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,DIVISION_CONTEXT,SIMPLIFIED,年产 1 万吨及以上的泡沫塑料制造 2924，年产1 万吨及以上涉及改性的 塑料薄膜制造2921、塑料板、管、型 材制造2922、塑料丝、绳和编织品制 造 2923、塑料包装箱及容器制造 2926、日用塑料品制造2927、人造草 坪制造2928、塑料零件及其他塑料制 品制造2929,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_output"", ""operator"": ""gte"", ""value"": ""10000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年产"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年产1万吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2921,塑料薄膜制造,29,橡胶和塑料制品业,292,塑料制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,DIVISION_CONTEXT,KEY,纳入重点排污单位名录的,APPLIES_IF_CONDITION_MET,"[""requires_external_key_pollutant_unit_list""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2921,塑料薄膜制造,29,橡胶和塑料制品业,292,塑料制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2921,塑料薄膜制造,29,橡胶和塑料制品业,292,塑料制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,DIVISION_CONTEXT,SIMPLIFIED,除重点管理以外的轮胎制造2911、年 耗胶量2000 吨及以上的橡胶板、管、 带制造2912、橡胶零件制造2913、再 生橡胶制造2914、日用及医用橡胶制 品制造 2915、运动场地用塑胶制造 2916、其他橡胶制品制造2919,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_rubber_consumption"", ""operator"": ""gte"", ""value"": ""2000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年耗胶量"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年耗胶量2000吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2921,塑料薄膜制造,29,橡胶和塑料制品业,292,塑料制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,CODE_MATCH+DIVISION_CONTEXT,KEY,塑料人造革、合成革制造2925,APPLIES_IF_CONDITION_MET,"[""condition_contains_industry_code_candidate_review_needed""]",[],[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2921,塑料薄膜制造,29,橡胶和塑料制品业,292,塑料制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,CODE_MATCH+DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2921,塑料薄膜制造,29,橡胶和塑料制品业,292,塑料制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,CODE_MATCH+DIVISION_CONTEXT,SIMPLIFIED,年产 1 万吨及以上的泡沫塑料制造 2924，年产1 万吨及以上涉及改性的 塑料薄膜制造2921、塑料板、管、型 材制造2922、塑料丝、绳和编织品制 造 2923、塑料包装箱及容器制造 2926、日用塑料品制造2927、人造草 坪制造2928、塑料零件及其他塑料制 品制造2929,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_output"", ""operator"": ""gte"", ""value"": ""10000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年产"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年产1万吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2922,塑料板、管、型材制造,29,橡胶和塑料制品业,292,塑料制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,DIVISION_CONTEXT,KEY,纳入重点排污单位名录的,APPLIES_IF_CONDITION_MET,"[""requires_external_key_pollutant_unit_list""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2922,塑料板、管、型材制造,29,橡胶和塑料制品业,292,塑料制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2922,塑料板、管、型材制造,29,橡胶和塑料制品业,292,塑料制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,DIVISION_CONTEXT,SIMPLIFIED,除重点管理以外的轮胎制造2911、年 耗胶量2000 吨及以上的橡胶板、管、 带制造2912、橡胶零件制造2913、再 生橡胶制造2914、日用及医用橡胶制 品制造 2915、运动场地用塑胶制造 2916、其他橡胶制品制造2919,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_rubber_consumption"", ""operator"": ""gte"", ""value"": ""2000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年耗胶量"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年耗胶量2000吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2922,塑料板、管、型材制造,29,橡胶和塑料制品业,292,塑料制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,CODE_MATCH+DIVISION_CONTEXT,KEY,塑料人造革、合成革制造2925,APPLIES_IF_CONDITION_MET,"[""condition_contains_industry_code_candidate_review_needed""]",[],[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2922,塑料板、管、型材制造,29,橡胶和塑料制品业,292,塑料制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,CODE_MATCH+DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2922,塑料板、管、型材制造,29,橡胶和塑料制品业,292,塑料制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,CODE_MATCH+DIVISION_CONTEXT,SIMPLIFIED,年产 1 万吨及以上的泡沫塑料制造 2924，年产1 万吨及以上涉及改性的 塑料薄膜制造2921、塑料板、管、型 材制造2922、塑料丝、绳和编织品制 造 2923、塑料包装箱及容器制造 2926、日用塑料品制造2927、人造草 坪制造2928、塑料零件及其他塑料制 品制造2929,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_output"", ""operator"": ""gte"", ""value"": ""10000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年产"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年产1万吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2923,塑料丝、绳及编织品制造,29,橡胶和塑料制品业,292,塑料制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,DIVISION_CONTEXT,KEY,纳入重点排污单位名录的,APPLIES_IF_CONDITION_MET,"[""requires_external_key_pollutant_unit_list""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2923,塑料丝、绳及编织品制造,29,橡胶和塑料制品业,292,塑料制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2923,塑料丝、绳及编织品制造,29,橡胶和塑料制品业,292,塑料制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,DIVISION_CONTEXT,SIMPLIFIED,除重点管理以外的轮胎制造2911、年 耗胶量2000 吨及以上的橡胶板、管、 带制造2912、橡胶零件制造2913、再 生橡胶制造2914、日用及医用橡胶制 品制造 2915、运动场地用塑胶制造 2916、其他橡胶制品制造2919,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_rubber_consumption"", ""operator"": ""gte"", ""value"": ""2000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年耗胶量"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年耗胶量2000吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2923,塑料丝、绳及编织品制造,29,橡胶和塑料制品业,292,塑料制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,CODE_MATCH+DIVISION_CONTEXT,KEY,塑料人造革、合成革制造2925,APPLIES_IF_CONDITION_MET,"[""condition_contains_industry_code_candidate_review_needed""]",[],[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2923,塑料丝、绳及编织品制造,29,橡胶和塑料制品业,292,塑料制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,CODE_MATCH+DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2923,塑料丝、绳及编织品制造,29,橡胶和塑料制品业,292,塑料制品业,62,二十四、橡胶和塑料制品业29,塑料制品业292,CODE_MATCH+DIVISION_CONTEXT,SIMPLIFIED,年产 1 万吨及以上的泡沫塑料制造 2924，年产1 万吨及以上涉及改性的 塑料薄膜制造2921、塑料板、管、型 材制造2922、塑料丝、绳和编织品制 造 2923、塑料包装箱及容器制造 2926、日用塑料品制造2927、人造草 坪制造2928、塑料零件及其他塑料制 品制造2929,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion"", ""condition_contains_industry_code_candidate_review_needed""]","[{""predicate_type"": ""threshold"", ""metric"": ""annual_output"", ""operator"": ""gte"", ""value"": ""10000"", ""unit"": ""ton_per_year"", ""lower_value"": """", ""lower_unit"": """", ""upper_value"": """", ""upper_unit"": """", ""metric_source_keyword"": ""年产"", ""metric_inference"": ""DIRECT_PREFIX"", ""raw_fragment"": ""年产1万吨及以上"", ""governance_status"": ""DRAFT_THRESHOLD_PREDICATE_NEED_SOURCE_CONFIRM""}]",[],LOW,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2924,泡沫塑料制造,29,橡胶和塑料制品业,292,塑料制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,DIVISION_CONTEXT,KEY,纳入重点排污单位名录的,APPLIES_IF_CONDITION_MET,"[""requires_external_key_pollutant_unit_list""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
2924,泡沫塑料制造,29,橡胶和塑料制品业,292,塑料制品业,61,二十四、橡胶和塑料制品业29,橡胶制品业291,DIVISION_CONTEXT,REGISTRATION,其他,ELSE_CONDITION,"[""else_condition_requires_peer_condition_exclusion""]",[],[],MEDIUM,DRAFT_NOT_FOR_RUNTIME,NEED_CONFIRM,CANDIDATE_ONLY,DRAFT_CONDITION_BACKFILL_NEED_CONFIRM,DRAFT_NOT_FOR_RUNTIME,12
