baseline_entry_id,promotion_candidate_id,typed_claim_id,source_id,domain,source_doc_title,source_standard_no_canonical,source_version,source_role,source_hash,source_page_count,source_ref,content_usability_flag,baseline_entry_status,approval_authority,approved_at,approval_basis,baseline_package_scope,downstream_target_repository,official_source_status,clause_numeric_adoption_status,confirmed_dataset_status,formal_calculation_status,blocked_actions,candidate_boundary,source_runtime_status,source_final_state,source_runtime_integration,runtime_status,final_state,runtime_integration,approval_status,approval_source,approved_baseline_version,knowledge_base_target_repository
PDB-V8_5-0162,PDP-V8_4-0166,PDTC-V8_1-0166,PDS-V8_0-0166,hazardous_waste,国家危险废物名录(2025年版),STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,VERSION_PENDING_FROM_FRONTMATTER,HAZARDOUS_WASTE_MANAGEMENT_SOURCE,87c304a5cd81541c18d2d773824c2c7976b72a9fa498b024e2f49a6ce3bd793c,76,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\国家危险废物名录(2025年版).pdf#sha256=87c304a5cd81541c#pages=76,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0163,PDP-V8_4-0167,PDTC-V8_1-0167,PDS-V8_0-0167,solid_waste,排污单位自行监测技术指南 固体废物焚烧(HJ 1205-2021),HJ 1205-2021,2021,MONITORING_REQUIREMENT_SOURCE,63ed2a1c5fb70b81f9943ceda49356dacfe91c1c3f351a83f33324bebf900e37,11,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\排污单位自行监测技术指南 固体废物焚烧(HJ 1205-2021).pdf#sha256=63ed2a1c5fb70b81#pages=11,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0164,PDP-V8_4-0168,PDTC-V8_1-0168,PDS-V8_0-0168,hazardous_waste,排污单位自行监测技术指南工业固体废物和危险废物治理(HJ 1250--2022),HJ 1250-2022,2022,MONITORING_REQUIREMENT_SOURCE,4af3e25c183c63c61d68051d2d9f91a0690bcbc98930a7a51fef9816b1f0908e,11,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\排污单位自行监测技术指南工业固体废物和危险废物治理(HJ 1250--2022).pdf#sha256=4af3e25c183c63c6#pages=11,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0165,PDP-V8_4-0170,PDTC-V8_1-0170,PDS-V8_0-0170,hazardous_waste,排污许可证申请与核发技术规范危险废物焚烧(HJ 1038-2019),HJ 1038-2019,2019,PERMIT_APPLICATION_AND_LEDGER_EVIDENCE_SOURCE,b84b6cca9219c08770d4269ded3c181eee8081798e82d8d269103a7cf9956231,50,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\排污许可证申请与核发技术规范危险废物焚烧(HJ 1038-2019).pdf#sha256=b84b6cca9219c087#pages=50,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0166,PDP-V8_4-0171,PDTC-V8_1-0171,PDS-V8_0-0171,solid_waste,排污许可证申请与核发技术规范工业固体废物(试行)(HJ 1200-2021),HJ 1200-2021,2021,PERMIT_APPLICATION_AND_LEDGER_EVIDENCE_SOURCE,bfa19e92de3e26c50653f272d6141cbee98b96700b3ea88beb0bf942f2b63af6,14,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\排污许可证申请与核发技术规范工业固体废物(试行)(HJ 1200-2021).pdf#sha256=bfa19e92de3e26c5#pages=14,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0167,PDP-V8_4-0172,PDTC-V8_1-0172,PDS-V8_0-0172,hazardous_waste,排污许可证申请与核发技术规范工业固体废物和危险废物治理(HJ1033-2019),HJ 1033-2019,2019,PERMIT_APPLICATION_AND_LEDGER_EVIDENCE_SOURCE,90299064bd5ad0baa89edb156ceab32ba8f468c88948caaaf01cf6c7b31878f4,75,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\排污许可证申请与核发技术规范工业固体废物和危险废物治理(HJ1033-2019).pdf#sha256=90299064bd5ad0ba#pages=75,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0168,PDP-V8_4-0173,PDTC-V8_1-0173,PDS-V8_0-0173,solid_waste,水泥窑协同处置固体废物污染控制标准(GB 30485-2013),GB 30485-2013,2013,EMISSION_STANDARD_SOURCE,3842d695dac67864c042ec97a6eecebbb29a6c53f47f0ea3c0ae79c2942f168d,10,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\水泥窑协同处置固体废物污染控制标准(GB 30485-2013).pdf#sha256=3842d695dac67864#pages=10,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0169,PDP-V8_4-0174,PDTC-V8_1-0174,PDS-V8_0-0174,solid_waste,矿区历史遗留固体废物污染隐患排查评估技术规范（试行）（HJ 1464—2026）,HJ 1464-2026,2026,TREATMENT_TECHNICAL_SPEC_SOURCE,e714ba2957c6c8049794bd1195a023eaa7a4f6bf27fbbda7fda01e2d676cb147,18,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\矿区历史遗留固体废物污染隐患排查评估技术规范（试行）（HJ 1464—2026）.pdf#sha256=e714ba2957c6c804#pages=18,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0170,PDP-V8_4-0175,PDTC-V8_1-0175,PDS-V8_0-0175,solid_waste,砷渣稳定化处置工程技术规范（HJ 1090 - 2020）,HJ 1090-2020,2020,TREATMENT_TECHNICAL_SPEC_SOURCE,f0f893eec8926dfd264f1aa9223228bc4c2cb1b3f1e4ebfbb780770eaaf9b765,17,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\砷渣稳定化处置工程技术规范（HJ 1090 - 2020）.pdf#sha256=f0f893eec8926dfd#pages=17,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0171,PDP-V8_4-0176,PDTC-V8_1-0176,PDS-V8_0-0176,solid_waste,进口可用作原料的固体废物环境保护控制标准一废塑料(GB 16487.12-2005),GB 16487.12-2005,2005,EMISSION_STANDARD_SOURCE,c566935ae7761ec4672936d65cd5a17092c92beea554910620f4fe92d15325fc,5,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\进口可用作原料的固体废物环境保护控制标准一废塑料(GB 16487.12-2005).pdf#sha256=c566935ae7761ec4#pages=5,SMALL_FILE_REVIEW_REQUIRED_POSSIBLE_TRUNCATION_OR_EXCERPT,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,SOURCE_INTEGRITY_REVIEW_REQUIRED_BEFORE_CLAUSE_OR_NUMERIC_ADOPTION,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0172,PDP-V8_4-0177,PDTC-V8_1-0177,PDS-V8_0-0177,solid_waste,进口可用作原料的固体废物环境保护控制标准一骨废料(GB 16487.1-2005),GB 16487.1-2005,2005,EMISSION_STANDARD_SOURCE,c219c2468a69e66d31a2043f1d4f8de7a17a9a82e8647a2abda9b6fbacb79809,4,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\进口可用作原料的固体废物环境保护控制标准一骨废料(GB 16487.1-2005).pdf#sha256=c219c2468a69e66d#pages=4,SMALL_FILE_REVIEW_REQUIRED_POSSIBLE_TRUNCATION_OR_EXCERPT,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,SOURCE_INTEGRITY_REVIEW_REQUIRED_BEFORE_CLAUSE_OR_NUMERIC_ADOPTION,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0173,PDP-V8_4-0178,PDTC-V8_1-0178,PDS-V8_0-0178,solid_waste,铬渣干法解毒处理处置工程技术规范 HJ 2017-2012,HJ 2017-2012,2012,TREATMENT_TECHNICAL_SPEC_SOURCE,c696c0a857d83384159dae2f5807ebbca6b09ac257a3cc2d9a14271e7aaf2767,10,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\铬渣干法解毒处理处置工程技术规范 HJ 2017-2012.pdf#sha256=c696c0a857d83384#pages=10,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0174,PDP-V8_4-0179,PDTC-V8_1-0179,PDS-V8_0-0179,solid_waste,铬渣污染治理环境保护技术规范,STANDARD_NO_PENDING_FROM_TITLE_OR_FRONTMATTER,VERSION_PENDING_FROM_FRONTMATTER,TREATMENT_TECHNICAL_SPEC_SOURCE,e661296b47889df16fed6d1cc8bf7a3a5496e69242e400c5f41687ffdb2f6f4c,37,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\铬渣污染治理环境保护技术规范.pdf#sha256=e661296b47889df1#pages=37,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
PDB-V8_5-0175,PDP-V8_4-0180,PDTC-V8_1-0180,PDS-V8_0-0180,solid_waste,长江三峡水库库底固体废物清理技术规范 HJ 85-2005,HJ 85-2005,2005,TREATMENT_TECHNICAL_SPEC_SOURCE,a5828f3634411f432008f8bd5608be9b16b63059764431951fed8937b1da3536,12,E:\knowledge-graph\水，气，声，渣+辐射（放射）\渣（固废、危废、危废）\长江三峡水库库底固体废物清理技术规范 HJ 85-2005.pdf#sha256=a5828f3634411f43#pages=12,TITLE_LEVEL_AND_SOURCE_LOCK_READY,APPROVED_BASELINE_PACKAGE_ENTRY,CANDY_OWNER_L5_APPROVAL,2026-06-02_CANDY_L5_APPROVED,Candy owner approved the 209 non-P1-rejected rows as the V8.5 approved baseline package.,DOWNSTREAM_KNOWLEDGE_BASE_STAGING_ONLY,coco830/eco-semantic-knowledge-base,LOCAL_SOURCE_SNAPSHOT_LOCKED_NEEDS_OFFICIAL_URL_REVIEW,TITLE_LEVEL_APPROVED_CLAUSE_NUMERIC_EXTRACTION_NOT_GRANTED,NOT_CREATED,NOT_AUTHORIZED,write_review_field;create_confirmed_dataset;run_formal_calculation;auto_select_coefficient;mutate_coefficient_selector;formal_permit_right_quantity;formal_compliance_conclusion;auto_deduct_score;formal_permit_type;formal_inspection_template;radiation_all_industry_default,approved baseline package; not runtime; not ConfirmedDataset,DRAFT_NOT_FOR_RUNTIME,NOT_FOR_RUNTIME_CANDIDATE_KB_ONLY,disabled,APPROVED_BASELINE,APPROVED_POLLUTANT_DOMAIN_BASELINE_KNOWLEDGE,approved_baseline_export_ready,HUMAN_APPROVED_BASELINE,CANDY_OWNER_L5_APPROVAL_2026-06-02_SEMANTIC_PROFILE_LAB_V8_5,v8.5-pollutant-domain-approved-baseline,coco830/eco-semantic-knowledge-base
