industry_code,industry_name,division_code,division_name,group_code,group_name,catalog_entry_no,major_category_text,industry_category_text,target_management_condition,backfill_scope,raw_condition,applies_status,division_context_gate_status,division_context_gate_reason,division_context_evidence_field,division_context_evidence_text,division_context_gate_confidence,division_context_blocking_flags,initial_review_reason,human_review_label,human_reviewer,human_review_notes,confirmation_question,runtime_status
2671,炸药及火工产品制造,26,化学原料和化学制品制造业,267,炸药、火工及焰火产品制造,51,二十一、化学原料和化学制品制造业26,炸药、火工及焰火产品制造267,KEY,DIVISION_CONTEXT,涉及通用工序重点管理的,APPLIES_IF_CONDITION_MET,APPLIES,FORCED_SAMPLE_REVIEW_MATCH,manual_override,51,MEDIUM,,条目51对应炸药、火工及焰火产品制造267，覆盖2671。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2671,炸药及火工产品制造,26,化学原料和化学制品制造业,267,炸药、火工及焰火产品制造,51,二十一、化学原料和化学制品制造业26,炸药、火工及焰火产品制造267,REGISTRATION,DIVISION_CONTEXT,其他,ELSE_CONDITION,APPLIES,FORCED_SAMPLE_REVIEW_MATCH,manual_override,51,MEDIUM,,条目51对应炸药、火工及焰火产品制造267，覆盖2671。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2671,炸药及火工产品制造,26,化学原料和化学制品制造业,267,炸药、火工及焰火产品制造,51,二十一、化学原料和化学制品制造业26,炸药、火工及焰火产品制造267,SIMPLIFIED,DIVISION_CONTEXT,涉及通用工序简化管理的,APPLIES_IF_CONDITION_MET,APPLIES,FORCED_SAMPLE_REVIEW_MATCH,manual_override,51,MEDIUM,,条目51对应炸药、火工及焰火产品制造267，覆盖2671。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2671,炸药及火工产品制造,26,化学原料和化学制品制造业,267,炸药、火工及焰火产品制造,52,二十一、化学原料和化学制品制造业26,日用化学产品制造268,KEY,DIVISION_CONTEXT,肥皂及洗涤剂制造2681（以油脂为原 料的肥皂或者皂粒制造），香料、香 精制造2684（香料制造），以上均不 含单纯混合或者分装的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,52,LOW,division_context_default_apply_blocked,2671炸药及火工产品制造优先适用条目51；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2671,炸药及火工产品制造,26,化学原料和化学制品制造业,267,炸药、火工及焰火产品制造,52,二十一、化学原料和化学制品制造业26,日用化学产品制造268,REGISTRATION,DIVISION_CONTEXT,肥皂及洗涤剂制造2681（除重点管理、 简化管理以外的），化妆品制造2682， 口腔清洁用品制造2683，香料、香精制 造 2684（除重点管理、简化管理以外 的），其他日用化学产品制造2689,ELSE_CONDITION,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,52,LOW,division_context_default_apply_blocked,2671炸药及火工产品制造优先适用条目51；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2671,炸药及火工产品制造,26,化学原料和化学制品制造业,267,炸药、火工及焰火产品制造,52,二十一、化学原料和化学制品制造业26,日用化学产品制造268,SIMPLIFIED,DIVISION_CONTEXT,肥皂及洗涤剂制造2681（采用高塔喷 粉工艺的合成洗衣粉制造），香料、 香精制造2684（采用热反应工艺的香 精制造）,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,52,LOW,division_context_default_apply_blocked,2671炸药及火工产品制造优先适用条目51；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,53,二十二、医药制造业27,化学药品原料药制造271,KEY,DIVISION_CONTEXT,全部,APPLIES_IF_CONDITION_MET,APPLIES,FORCED_SAMPLE_REVIEW_MATCH,manual_override,53,MEDIUM,,条目53对应化学药品原料药制造271。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,53,二十二、医药制造业27,化学药品原料药制造271,REGISTRATION,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,53,二十二、医药制造业27,化学药品原料药制造271,SIMPLIFIED,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,54,二十二、医药制造业27,化学药品制剂制造272,KEY,DIVISION_CONTEXT,化学药品制剂制造2720（不含单纯混 合或者分装的）,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,54,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,54,二十二、医药制造业27,化学药品制剂制造272,REGISTRATION,DIVISION_CONTEXT,单纯混合或者分装的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,54,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,54,二十二、医药制造业27,化学药品制剂制造272,SIMPLIFIED,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,55,二十二、医药制造业27,"中药饮片加工273，药用辅料及包装材
料制造278",KEY,DIVISION_CONTEXT,涉及通用工序重点管理的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,55,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,55,二十二、医药制造业27,"中药饮片加工273，药用辅料及包装材
料制造278",REGISTRATION,DIVISION_CONTEXT,其他﹡,ELSE_CONDITION,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,55,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,55,二十二、医药制造业27,"中药饮片加工273，药用辅料及包装材
料制造278",SIMPLIFIED,DIVISION_CONTEXT,涉及通用工序简化管理的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,55,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,56,二十二、医药制造业27,中成药生产274,KEY,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,56,二十二、医药制造业27,中成药生产274,REGISTRATION,DIVISION_CONTEXT,其他﹡,ELSE_CONDITION,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,56,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,56,二十二、医药制造业27,中成药生产274,SIMPLIFIED,DIVISION_CONTEXT,有提炼工艺的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,56,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,57,二十二、医药制造业27,兽用药品制造275,KEY,DIVISION_CONTEXT,兽用药品制造2750（不含单纯混合或 者分装的）,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,57,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,57,二十二、医药制造业27,兽用药品制造275,REGISTRATION,DIVISION_CONTEXT,单纯混合或者分装的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,57,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,57,二十二、医药制造业27,兽用药品制造275,SIMPLIFIED,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,58,二十二、医药制造业27,生物药品制品制造276,KEY,DIVISION_CONTEXT,生物药品制造2761，基因工程药物和 疫苗制造2762，以上均不含单纯混合 或者分装的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,58,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,58,二十二、医药制造业27,生物药品制品制造276,REGISTRATION,DIVISION_CONTEXT,单纯混合或者分装的,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,58,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,58,二十二、医药制造业27,生物药品制品制造276,SIMPLIFIED,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,59,二十二、医药制造业27,卫生材料及医药用品制造277,KEY,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,59,二十二、医药制造业27,卫生材料及医药用品制造277,REGISTRATION,DIVISION_CONTEXT,卫生材料及医药用品制造2770,APPLIES_IF_CONDITION_MET,NOT_APPLY,FORCED_HIGH_RISK_CONTEXT_DENOISE,manual_override,59,LOW,division_context_default_apply_blocked,2710化学药品原料药制造优先适用条目53；该条目为同大类兄弟条目，不应继承。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2710,化学药品原料药制造,27,医药制造业,271,化学药品原料药制造,59,二十二、医药制造业27,卫生材料及医药用品制造277,SIMPLIFIED,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,53,二十二、医药制造业27,化学药品原料药制造271,KEY,DIVISION_CONTEXT,全部,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,53,二十二、医药制造业27,化学药品原料药制造271,REGISTRATION,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,53,二十二、医药制造业27,化学药品原料药制造271,SIMPLIFIED,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,54,二十二、医药制造业27,化学药品制剂制造272,KEY,CODE_MATCH+DIVISION_CONTEXT,化学药品制剂制造2720（不含单纯混 合或者分装的）,APPLIES_IF_CONDITION_MET,APPLIES,EXPLICIT_CLASS_CODE_IN_RAW_CONDITION,raw_condition,2720,HIGH,,名录条目或条件文本明确出现该小类/中类/名称，仍需按条件和现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,54,二十二、医药制造业27,化学药品制剂制造272,REGISTRATION,CODE_MATCH+DIVISION_CONTEXT,单纯混合或者分装的,APPLIES_IF_CONDITION_MET,APPLIES,EXPLICIT_GROUP_CODE_IN_INDUSTRY_CATEGORY_TEXT,industry_category_text,272,MEDIUM,,名录条目或条件文本明确出现该小类/中类/名称，仍需按条件和现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,54,二十二、医药制造业27,化学药品制剂制造272,SIMPLIFIED,CODE_MATCH+DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,55,二十二、医药制造业27,"中药饮片加工273，药用辅料及包装材
料制造278",KEY,DIVISION_CONTEXT,涉及通用工序重点管理的,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_general_process_cross_reference_109_112,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,55,二十二、医药制造业27,"中药饮片加工273，药用辅料及包装材
料制造278",REGISTRATION,DIVISION_CONTEXT,其他﹡,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,55,二十二、医药制造业27,"中药饮片加工273，药用辅料及包装材
料制造278",SIMPLIFIED,DIVISION_CONTEXT,涉及通用工序简化管理的,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_general_process_cross_reference_109_112,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,56,二十二、医药制造业27,中成药生产274,KEY,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,56,二十二、医药制造业27,中成药生产274,REGISTRATION,DIVISION_CONTEXT,其他﹡,ELSE_CONDITION,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,else_condition_requires_peer_condition_exclusion,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,56,二十二、医药制造业27,中成药生产274,SIMPLIFIED,DIVISION_CONTEXT,有提炼工艺的,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,57,二十二、医药制造业27,兽用药品制造275,KEY,DIVISION_CONTEXT,兽用药品制造2750（不含单纯混合或 者分装的）,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,57,二十二、医药制造业27,兽用药品制造275,REGISTRATION,DIVISION_CONTEXT,单纯混合或者分装的,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,57,二十二、医药制造业27,兽用药品制造275,SIMPLIFIED,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,58,二十二、医药制造业27,生物药品制品制造276,KEY,DIVISION_CONTEXT,生物药品制造2761，基因工程药物和 疫苗制造2762，以上均不含单纯混合 或者分装的,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,58,二十二、医药制造业27,生物药品制品制造276,REGISTRATION,DIVISION_CONTEXT,单纯混合或者分装的,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,58,二十二、医药制造业27,生物药品制品制造276,SIMPLIFIED,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,59,二十二、医药制造业27,卫生材料及医药用品制造277,KEY,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,59,二十二、医药制造业27,卫生材料及医药用品制造277,REGISTRATION,DIVISION_CONTEXT,卫生材料及医药用品制造2770,APPLIES_IF_CONDITION_MET,NEED_EIA_OR_PERMIT_CONFIRM,DIVISION_ONLY_NO_DIRECT_EVIDENCE,none,,LOW,requires_eia_or_permit_confirmation,仅因同大类上下文进入候选，不能升级为APPLIES，需环评、排污许可或现场事实确认。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
2720,化学药品制剂制造,27,医药制造业,272,化学药品制剂制造,59,二十二、医药制造业27,卫生材料及医药用品制造277,SIMPLIFIED,DIVISION_CONTEXT,/,NOT_APPLICABLE_IN_CATALOG,NOT_APPLY,SLASH_NOT_APPLICABLE,raw_condition,/,HIGH,catalog_cell_slash_not_applicable,该管理条件单元格为/，不适用于该条件类型。,,,,该名录条目/条件是否真实适用于该四位小类及企业现场事实？请核对环评、批复、排污许可、登记回执和现场工序。,DRAFT_NOT_FOR_RUNTIME
